Date,mvrv_ratio_z_proxy,puell_multiple,mvrv_implied_profitability_proxy
2024-05-05,0.6427376695065758,0.7840069327727753,0.93563413951272
2024-05-06,0.6010716466855063,0.6791507617929451,0.93147982338753
2024-05-07,0.5613979229958899,0.6702211967771456,0.92729435574992
2024-05-08,0.49761038716487,0.6830525569194187,0.920062024435673
2024-05-09,0.5858523207840002,0.8044191979391152,0.929922001913352
2024-05-10,0.4871361273710256,0.7774534013400688,0.9188314795464502
2024-05-11,0.4836008642009057,0.8513387321830184,0.9184137419115856
2024-05-12,0.5098877745623602,0.7135427471235488,0.9215388074762216
2024-05-13,0.5760376994974289,0.8134806529006838,0.9289131710311704
2024-05-14,0.5119953223885847,0.7366096698051707,0.9218025934790656
2024-05-15,0.7226817586760166,0.822110519573006,0.9430288659598332
2024-05-16,0.6721683417039712,0.8151983059878605,0.9385083420277957
2024-05-17,0.746807221309545,0.9122134557691576,0.945099737904787
2024-05-18,0.7464312534195227,0.7534579595667802,0.9450790657214118
2024-05-19,0.7113156643412246,0.8961149705467791,0.9420802021534688
2024-05-20,0.9338654396384783,0.9747596304526548,0.958814511559368
2024-05-21,0.8810019974707742,0.8499598041227006,0.955331491852852
2024-05-22,0.8239028387064654,0.9265300463799456,0.9512521839708618
2024-05-23,0.7594229569825918,1.0029522247494078,0.946218156417141
2024-05-24,0.795521064471352,0.960769042281096,0.9491107254277172
2024-05-25,0.8251820586508677,0.969528309874479,0.9513792114208308
2024-05-26,0.784175725408457,1.0048012618124338,0.948244710775437
2024-05-27,0.8215209408420949,0.7454439451580646,0.9511276192065016
2024-05-28,0.7212506341386025,0.8003094441777652,0.9430666617913877
2024-05-29,0.6851061412327476,0.8090049208482595,0.9398719335864648
2024-05-30,0.7190643477427515,0.7347068722021846,0.9428973368348936
2024-05-31,0.6722542123294087,0.8705357938511913,0.9387138151269696
2024-06-01,0.6863312569397353,0.8333837438070099,0.940014123964977
2024-06-02,0.6890618401027748,0.8281012713930233,0.9402714986570414
2024-06-03,0.7298980859627161,0.942110046032064,0.943866766572568
2024-06-04,0.8024918257566797,0.8237358787179522,0.9497542386576912
2024-06-05,0.8215087441574571,0.7617361309299243,0.951205542525728
2024-06-06,0.7991484313565421,0.8197515249436803,0.949519822761064
2024-06-07,0.7305875397749274,0.8569486072705309,0.9439743038303507
2024-06-08,0.7277105971463067,1.0368388644059408,0.943739529729684
2024-06-09,0.7413033256655618,0.9261540773726048,0.944899725993404
2024-06-10,0.7311212234366593,0.8390146554582597,0.944051360810382
2024-06-11,0.6302982942133875,0.719991959873215,0.9348536447623872
2024-06-12,0.6653946694077318,0.8648675236895705,0.938217607282439
2024-06-13,0.6005449529710606,0.8402113291333903,0.9318986242776992
2024-06-14,0.5636514954427628,0.7326511376897741,0.9280447588264812
2024-06-15,0.5721683544383368,0.7694342490039503,0.9289626950436124
2024-06-16,0.5900434969177606,0.941090400462278,0.9308449552147748
2024-06-17,0.5821667410642722,0.8063572289263079,0.9300343348054554
2024-06-18,0.5207286022080483,0.8569438017232307,0.9233369416325066
2024-06-19,0.5088286567466989,0.7693911544090808,0.921980131079687
2024-06-20,0.5091648120091594,0.7469071175803108,0.9220271196169976
2024-06-21,0.4707950691408959,0.7762442776314683,0.9174846923553636
2024-06-22,0.4701184381664665,0.8446206063365984,0.9174100094332228
2024-06-23,0.4293104676881482,0.613773827487691,0.9123110810318076
2024-06-24,0.2940193012940126,0.7924281369491075,0.8932975618406651
2024-06-25,0.3596699444584634,0.6625246544985858,0.9029476959071666
